Anexo VI;;;;;;;;;;;
Portaria Interministerial nº 11, de 28 de Agosto de 2026;;;;;;;;;;;
"Redes de Ensino Beneficiadas e Valores Distribuídos - Complementação da União-VAAR Ano de 2026
(art. 16, inciso VIII, da Lei nº 14.113/2020)";;;;;;;;;;;
;;;;;;;;;;;
UF;Ente Federado;Código IBGE;Coeficientes de distribuição da complementação da União-VAAR;Complementação da União-VAAR (R$);;;;;;;
BA;BOM JESUS DA LAPA;2903904;0,001253099062;9.523.300,09;;;;;;;
BA;BOM JESUS DA SERRA;2903953;0,000066013519;501.689,43;;;;;;;
BA;BOQUIRA;2904100;0,000312332777;2.373.666,1;;;;;;;
BA;BURITIRAMA;2904753;0,000336931448;2.560.611,04;;;;;;;
BA;CABACEIRAS DO PARAGUACU;2904852;0,000171443891;1.302.938,99;;;;;;;
BA;CACHOEIRA;2904902;0,00037072743;2.817.453,68;;;;;;;
BA;CAETANOS;2905156;0,00019199332;1.459.110,5;;;;;;;
BA;CAFARNAUM;2905305;0,00028785018;2.187.603,3;;;;;;;
BA;CAIRU;2905404;0,00041411712;3.147.206,58;;;;;;;
BA;CAMPO FORMOSO;2906006;0,001133385442;8.613.500,73;;;;;;;
BA;CANARANA;2906204;0,000433308962;3.293.060,7;;;;;;;
BA;CANDEAL;2906402;0,000107197649;814.680,51;;;;;;;
BA;CANDIDO SALES;2906709;0,000408759653;3.106.490,91;;;;;;;
BA;CANSANCAO;2906808;0,000914712934;6.951.633,78;;;;;;;
BA;CANUDOS;2906824;0,000285627852;2.170.714,06;;;;;;;
BA;CAPIM GROSSO;2906873;0,000552642291;4.199.969,93;;;;;;;
BA;CARAIBAS;2906899;0,000138456236;1.052.239,46;;;;;;;
BA;CARAVELAS;2906907;0,000336806174;2.559.658,98;;;;;;;
BA;CARDEAL DA SILVA;2907004;0,000102335669;777.730,44;;;;;;;
BA;CARINHANHA;2907103;0,00025380907;1.928.897,73;;;;;;;
BA;CASA NOVA;2907202;0,000455058957;3.458.356,28;;;;;;;
BA;CASTRO ALVES;2907301;0,000495461442;3.765.407,01;;;;;;;
BA;CATOLANDIA;2907400;0,000055451962;421.423,73;;;;;;;
BA;CENTRAL;2907608;0,000214685159;1.631.563,9;;;;;;;
BA;CICERO DANTAS;2907806;0,000242830973;1.845.466,41;;;;;;;
BA;CIPO;2907905;0,000526466288;4.001.037,59;;;;;;;
BA;COARACI;2908002;0,000196180865;1.490.935,00;;;;;;;
BA;COCOS;2908101;0,000307408231;2.336.240,54;;;;;;;
BA;CONCEICAO DA FEIRA;2908200;0,000357128037;2.714.101,04;;;;;;;
BA;CONCEICAO DO COITE;2908408;0,000464067675;3.526.820,72;;;;;;;
BA;CORACAO DE MARIA;2908903;0,000505951423;3.845.128,75;;;;;;;
BA;CORDEIROS;2909000;0,000067658509;514.191,02;;;;;;;
BA;CORIBE;2909109;0,000247122946;1.878.084,54;;;;;;;
BA;CORONEL JOAO SA;2909208;0,00058902698;4.476.486,23;;;;;;;
BA;COTEGIPE;2909406;0,000205020904;1.558.117,51;;;;;;;
BA;CRISOPOLIS;2909604;0,000563196188;4.280.177,42;;;;;;;
BA;CRISTOPOLIS;2909703;0,000200396336;1.522.971,73;;;;;;;
BA;DOM BASILIO;2910107;0,000178751784;1.358.477,5;;;;;;;
BA;ELISIO MEDRADO;2910305;0,000147201666;1.118.702,97;;;;;;;
BA;ENTRE RIOS;2910503;0,000495054863;3.762.317,1;;;;;;;
BA;ERICO CARDOSO;2900504;0,000181123112;1.376.499,11;;;;;;;
BA;ESPLANADA;2910602;0,000449596782;3.416.844,85;;;;;;;
BA;FATIMA;2910750;0,000251623145;1.912.285,14;;;;;;;
BA;FILADELFIA;2910859;0,000359104113;2.729.118,82;;;;;;;
BA;FLORESTA AZUL;2911006;0,000064813018;492.565,86;;;;;;;
BA;GAVIAO;2911253;0,000126611269;962.220,1;;;;;;;
BA;GENTIO DO OURO;2911303;0,000089103790;677.170,83;;;;;;;
BA;GLORIA;2911402;0,000244637341;1.859.194,44;;;;;;;
BA;GONGOGI;2911501;0,000105930669;805.051,72;;;;;;;
BA;GOVERNADOR MANGABEIRA;2911600;0,000325883767;2.476.650,89;;;;;;;
BA;GUAJERU;2911659;0,000059895864;455.196,48;;;;;;;
BA;HELIOPOLIS;2911857;0,000215644636;1.638.855,73;;;;;;;
BA;IACU;2911907;0,000290148361;2.205.069,01;;;;;;;
BA;IBICOARA;2912202;0,000388908934;2.955.629,45;;;;;;;
BA;IBIPEBA;2912400;0,000209971193;1.595.738,71;;;;;;;
BA;IBIPITANGA;2912509;0,000286591637;2.178.038,63;;;;;;;
BA;IBIQUERA;2912608;0,000059054314;448.800,87;;;;;;;
BA;IBIRAPITANGA;2912707;0,000452390851;3.438.079,21;;;;;;;
BA;IBIRATAIA;2912905;0,000307783777;2.339.094,62;;;;;;;
BA;IBITIARA;2913002;0,000199432887;1.515.649,71;;;;;;;
BA;IBITITA;2913101;0,000247564792;1.881.442,48;;;;;;;
BA;IBOTIRAMA;2913200;0,000483959423;3.677.993,99;;;;;;;
BA;ICHU;2913309;0,000113826254;865.056,57;;;;;;;
BA;IGAPORA;2913408;0,000098514770;748.692,38;;;;;;;
BA;IGRAPIUNA;2913457;0,000216485725;1.645.247,84;;;;;;;
BA;IPECAETA;2913804;0,000319277655;2.426.445,77;;;;;;;
BA;IPUPIARA;2914109;0,0001565116;1.189.456,59;;;;;;;
BA;IRAJUBA;2914208;0,00011550942;877.848,29;;;;;;;
BA;IRARA;2914505;0,000253636386;1.927.585,37;;;;;;;
BA;IRECE;2914604;0,000930872477;7.074.443,05;;;;;;;
BA;ITAETE;2915007;0,000263662737;2.003.783,61;;;;;;;
BA;ITAGI;2915106;0,000273193057;2.076.212,12;;;;;;;
BA;ITAGUACU DA BAHIA;2915353;0,000240739167;1.829.569,11;;;;;;;
BA;ITAJUIPE;2915502;0,000292042858;2.219.466,81;;;;;;;
BA;ITAMARI;2915700;0,000128603394;977.359,85;;;;;;;
BA;ITAMBE;2915809;0,000338824226;2.574.995,77;;;;;;;
BA;ITANAGRA;2915908;0,000124568176;946.693,01;;;;;;;
BA;ITAPARICA;2916104;0,000174326659;1.324.847,44;;;;;;;
BA;ITAPE;2916203;0,000164629295;1.251.149,43;;;;;;;
BA;ITAPEBI;2916302;0,000120326786;914.459,3;;;;;;;
BA;ITAPETINGA;2916401;0,000929522435;7.064.183,00;;;;;;;
BA;ITAQUARA;2916708;0,000168521624;1.280.730,35;;;;;;;
BA;ITARANTIM;2916807;0,000125391014;952.946,41;;;;;;;
BA;ITATIM;2916856;0,000239560572;1.820.612,02;;;;;;;
BA;ITIRUCU;2916906;0,000172896139;1.313.975,78;;;;;;;
BA;ITIUBA;2917003;0,000648306461;4.926.998,33;;;;;;;
BA;ITORORO;2917102;0,000219792066;1.670.375,36;;;;;;;
BA;IUIU;2917334;0,000159852781;1.214.848,89;;;;;;;
BA;JAGUAQUARA;2917607;0,000744674432;5.659.375,47;;;;;;;
BA;JAGUARARI;2917706;0,000444919852;3.381.301,13;;;;;;;
BA;JAGUARIPE;2917805;0,000304309544;2.312.691,15;;;;;;;
BA;JEREMOABO;2918100;0,000622071554;4.727.618,33;;;;;;;
BA;JITAUNA;2918308;0,000222907456;1.694.051,7;;;;;;;
BA;JOAO DOURADO;2918357;0,000425732707;3.235.482,69;;;;;;;
BA;JUCURUCU;2918456;0,00014568447;1.107.172,58;;;;;;;
BA;JUSSARA;2918506;0,000144954656;1.101.626,15;;;;;;;
